,ts,rad
2955,2022-04-23 12:51:00+00:00,0.64
2956,2022-04-23 12:53:00+00:00,0.63
2957,2022-04-23 12:54:00+00:00,0.63
2958,2022-04-23 12:55:00+00:00,0.63
2959,2022-04-23 12:56:00+00:00,0.63
2960,2022-04-23 12:57:00+00:00,0.63
2961,2022-04-23 12:58:00+00:00,0.62
2962,2022-04-23 12:59:00+00:00,0.62
2963,2022-04-23 13:00:00+00:00,0.61
2964,2022-04-23 13:01:00+00:00,0.61
2965,2022-04-23 13:02:00+00:00,0.6
2966,2022-04-23 13:03:00+00:00,0.6
2967,2022-04-23 13:04:00+00:00,0.59
2968,2022-04-23 13:07:00+00:00,0.58
2969,2022-04-23 13:08:00+00:00,0.58
2970,2022-04-23 13:09:00+00:00,0.58
2971,2022-04-23 13:10:00+00:00,0.57
2972,2022-04-23 13:11:00+00:00,0.57
2973,2022-04-23 13:13:00+00:00,0.56
2974,2022-04-23 13:18:00+00:00,0.55
2975,2022-04-23 13:24:00+00:00,0.53
2976,2022-04-23 13:25:00+00:00,0.53
2977,2022-04-23 13:29:00+00:00,0.52
2978,2022-04-23 13:31:00+00:00,0.51
2979,2022-04-23 13:32:00+00:00,0.51
2980,2022-04-23 13:35:00+00:00,0.5
2981,2022-04-23 13:36:00+00:00,0.5
2982,2022-04-23 13:37:00+00:00,0.49
2983,2022-04-23 13:38:00+00:00,0.49
2984,2022-04-23 13:39:00+00:00,0.48
2985,2022-04-23 13:41:00+00:00,0.47
2986,2022-04-23 13:43:00+00:00,0.46
2987,2022-04-23 13:45:00+00:00,0.45
2988,2022-04-23 13:47:00+00:00,0.45
2989,2022-04-23 13:48:00+00:00,0.45
2990,2022-04-23 13:49:00+00:00,0.45
2991,2022-04-23 13:51:00+00:00,0.44
2992,2022-04-23 13:52:00+00:00,0.44
2993,2022-04-23 13:53:00+00:00,0.44
2994,2022-04-23 13:54:00+00:00,0.43
2995,2022-04-23 13:55:00+00:00,0.43
2996,2022-04-23 13:57:00+00:00,0.42
2997,2022-04-23 13:59:00+00:00,0.42
2998,2022-04-23 14:00:00+00:00,0.41
2999,2022-04-23 14:01:00+00:00,0.41
3000,2022-04-23 14:02:00+00:00,0.41
3001,2022-04-23 14:03:00+00:00,0.4
3002,2022-04-23 14:05:00+00:00,0.4
3003,2022-04-23 14:06:00+00:00,0.4
3004,2022-04-23 14:07:00+00:00,0.39
3005,2022-04-23 14:09:00+00:00,0.39
3006,2022-04-23 14:10:00+00:00,0.39
3007,2022-04-23 14:11:00+00:00,0.38
3008,2022-04-23 14:13:00+00:00,0.37
3009,2022-04-23 14:15:00+00:00,0.36
3010,2022-04-23 14:17:00+00:00,0.36
3011,2022-04-23 14:18:00+00:00,0.35
3012,2022-04-23 14:19:00+00:00,0.35
3013,2022-04-23 14:21:00+00:00,0.34
3014,2022-04-23 14:22:00+00:00,0.34
3015,2022-04-23 14:23:00+00:00,0.34
3016,2022-04-23 14:25:00+00:00,0.34
3017,2022-04-23 14:27:00+00:00,0.34
3018,2022-04-23 14:29:00+00:00,0.34
3019,2022-04-23 14:30:00+00:00,0.34
3020,2022-04-23 14:31:00+00:00,0.33
3021,2022-04-23 14:33:00+00:00,0.33
3022,2022-04-23 14:35:00+00:00,0.32
3023,2022-04-23 14:36:00+00:00,0.32
3024,2022-04-23 14:40:00+00:00,0.31
3025,2022-04-23 14:43:00+00:00,0.3
3026,2022-04-23 14:44:00+00:00,0.3
3027,2022-04-23 14:45:00+00:00,0.3
3028,2022-04-23 14:47:00+00:00,0.3
3029,2022-04-23 14:48:00+00:00,0.3
3030,2022-04-23 14:49:00+00:00,0.3
3031,2022-04-23 14:50:00+00:00,0.3
3032,2022-04-23 14:51:00+00:00,0.3
3033,2022-04-23 14:53:00+00:00,0.29
3034,2022-04-23 14:55:00+00:00,0.29
3035,2022-04-23 14:57:00+00:00,0.28
3036,2022-04-23 14:58:00+00:00,0.28
3037,2022-04-23 14:59:00+00:00,0.28
3038,2022-04-23 15:01:00+00:00,0.28
3039,2022-04-23 15:02:00+00:00,0.28
3040,2022-04-23 15:03:00+00:00,0.28
3041,2022-04-23 15:04:00+00:00,0.28
3042,2022-04-23 15:05:00+00:00,0.28
3043,2022-04-23 15:07:00+00:00,0.28
3044,2022-04-23 15:09:00+00:00,0.28
3045,2022-04-23 15:11:00+00:00,0.28
3046,2022-04-23 15:13:00+00:00,0.28
3047,2022-04-23 15:15:00+00:00,0.27
3048,2022-04-23 15:16:00+00:00,0.27
3049,2022-04-23 15:17:00+00:00,0.27
3050,2022-04-23 15:19:00+00:00,0.26
3051,2022-04-23 15:20:00+00:00,0.26
3052,2022-04-23 15:21:00+00:00,0.26
3053,2022-04-23 15:23:00+00:00,0.25
3054,2022-04-23 15:24:00+00:00,0.25
3055,2022-04-23 15:25:00+00:00,0.25
3056,2022-04-23 15:27:00+00:00,0.26
3057,2022-04-23 15:28:00+00:00,0.26
3058,2022-04-23 15:29:00+00:00,0.26
3059,2022-04-23 15:30:00+00:00,0.25
3060,2022-04-23 15:31:00+00:00,0.25
3061,2022-04-23 15:32:00+00:00,0.25
3062,2022-04-23 15:34:00+00:00,0.25
3063,2022-04-23 15:35:00+00:00,0.25
3064,2022-04-23 15:37:00+00:00,0.25
3065,2022-04-23 15:38:00+00:00,0.24
3066,2022-04-23 15:39:00+00:00,0.24
3067,2022-04-23 15:40:00+00:00,0.23
3068,2022-04-23 15:41:00+00:00,0.23
3069,2022-04-23 15:43:00+00:00,0.23
3070,2022-04-23 15:44:00+00:00,0.23
3071,2022-04-23 15:45:00+00:00,0.23
3072,2022-04-23 15:47:00+00:00,0.24
3073,2022-04-23 15:49:00+00:00,0.24
3074,2022-04-23 15:50:00+00:00,0.24
3075,2022-04-23 15:52:00+00:00,0.25
3076,2022-04-23 15:53:00+00:00,0.25
3077,2022-04-23 15:55:00+00:00,0.24
3078,2022-04-23 15:56:00+00:00,0.24
3079,2022-04-23 15:58:00+00:00,0.23
3080,2022-04-23 16:00:00+00:00,0.23
3081,2022-04-23 16:01:00+00:00,0.22
3082,2022-04-23 16:02:00+00:00,0.22
3083,2022-04-23 16:04:00+00:00,0.22
3084,2022-04-23 16:05:00+00:00,0.22
3085,2022-04-23 16:06:00+00:00,0.22
3086,2022-04-23 16:08:00+00:00,0.23
3087,2022-04-23 16:09:00+00:00,0.23
3088,2022-04-23 16:11:00+00:00,0.24
3089,2022-04-23 16:12:00+00:00,0.24
3090,2022-04-23 16:13:00+00:00,0.24
3091,2022-04-23 16:15:00+00:00,0.25
3092,2022-04-23 16:16:00+00:00,0.25
3093,2022-04-23 16:17:00+00:00,0.25
3094,2022-04-23 16:18:00+00:00,0.24
3095,2022-04-23 16:19:00+00:00,0.24
3096,2022-04-23 16:21:00+00:00,0.24
3097,2022-04-23 16:22:00+00:00,0.24
3098,2022-04-23 16:23:00+00:00,0.24
3099,2022-04-23 16:25:00+00:00,0.24
3100,2022-04-23 16:26:00+00:00,0.24
3101,2022-04-23 16:27:00+00:00,0.24
3102,2022-04-23 16:28:00+00:00,0.25
3103,2022-04-23 16:29:00+00:00,0.25
3104,2022-04-23 16:31:00+00:00,0.26
3105,2022-04-23 16:32:00+00:00,0.26
3106,2022-04-23 16:33:00+00:00,0.26
3107,2022-04-23 16:34:00+00:00,0.26
3108,2022-04-23 16:36:00+00:00,0.25
3109,2022-04-23 16:38:00+00:00,0.25
3110,2022-04-23 16:40:00+00:00,0.25
3111,2022-04-23 16:42:00+00:00,0.25
3112,2022-04-23 16:44:00+00:00,0.24
3113,2022-04-23 16:48:00+00:00,0.25
3114,2022-04-23 16:49:00+00:00,0.25
3115,2022-04-23 16:50:00+00:00,0.25
3116,2022-04-23 16:51:00+00:00,0.25
3117,2022-04-23 16:52:00+00:00,0.25
3118,2022-04-23 16:53:00+00:00,0.25
3119,2022-04-23 16:54:00+00:00,0.25
3120,2022-04-23 16:56:00+00:00,0.26
3121,2022-04-23 16:58:00+00:00,0.26
3122,2022-04-23 17:00:00+00:00,0.26
3123,2022-04-23 17:01:00+00:00,0.26
3124,2022-04-23 17:02:00+00:00,0.26
3125,2022-04-23 17:03:00+00:00,0.26
3126,2022-04-23 17:04:00+00:00,0.26
3127,2022-04-23 17:05:00+00:00,0.26
3128,2022-04-23 17:06:00+00:00,0.26
3129,2022-04-23 17:07:00+00:00,0.26
3130,2022-04-23 17:08:00+00:00,0.26
3131,2022-04-23 17:10:00+00:00,0.26
3132,2022-04-23 17:11:00+00:00,0.26
3133,2022-04-23 17:12:00+00:00,0.27
3134,2022-04-23 17:13:00+00:00,0.27
3135,2022-04-23 17:14:00+00:00,0.27
3136,2022-04-23 17:16:00+00:00,0.28
3137,2022-04-23 17:20:00+00:00,0.27
3138,2022-04-23 17:21:00+00:00,0.28
3139,2022-04-23 17:22:00+00:00,0.28
3140,2022-04-23 17:23:00+00:00,0.29
3141,2022-04-23 17:24:00+00:00,0.29
3142,2022-04-23 17:26:00+00:00,0.29
3143,2022-04-23 17:27:00+00:00,0.29
3144,2022-04-23 17:28:00+00:00,0.29
3145,2022-04-23 17:30:00+00:00,0.3
3146,2022-04-23 17:32:00+00:00,0.3
3147,2022-04-23 17:34:00+00:00,0.3
3148,2022-04-23 17:35:00+00:00,0.3
3149,2022-04-23 17:36:00+00:00,0.3
3150,2022-04-23 17:38:00+00:00,0.31
3151,2022-04-23 17:39:00+00:00,0.31
3152,2022-04-23 17:40:00+00:00,0.31
3153,2022-04-23 17:42:00+00:00,0.32
3154,2022-04-23 17:45:00+00:00,0.33
3155,2022-04-23 17:46:00+00:00,0.33
3156,2022-04-23 17:48:00+00:00,0.33
3157,2022-04-23 17:49:00+00:00,0.34
3158,2022-04-23 17:51:00+00:00,0.33
3159,2022-04-23 17:52:00+00:00,0.33
3160,2022-04-23 17:54:00+00:00,0.33
3161,2022-04-23 17:55:00+00:00,0.33
3162,2022-04-23 17:56:00+00:00,0.33
3163,2022-04-23 17:58:00+00:00,0.33
3164,2022-04-23 18:00:00+00:00,0.34
3165,2022-04-23 18:02:00+00:00,0.35
3166,2022-04-23 18:04:00+00:00,0.36
3167,2022-04-23 18:06:00+00:00,0.37
3168,2022-04-23 18:07:00+00:00,0.37
3169,2022-04-23 18:08:00+00:00,0.37
3170,2022-04-23 18:09:00+00:00,0.38
3171,2022-04-23 18:10:00+00:00,0.38
3172,2022-04-23 18:11:00+00:00,0.38
3173,2022-04-23 18:12:00+00:00,0.38
3174,2022-04-23 18:14:00+00:00,0.38
3175,2022-04-23 18:16:00+00:00,0.38
3176,2022-04-23 18:18:00+00:00,0.38
3177,2022-04-23 18:20:00+00:00,0.39
3178,2022-04-23 18:21:00+00:00,0.39
3179,2022-04-23 18:22:00+00:00,0.39
3180,2022-04-23 18:24:00+00:00,0.4
3181,2022-04-23 18:26:00+00:00,0.41
3182,2022-04-23 18:27:00+00:00,0.41
3183,2022-04-23 18:28:00+00:00,0.41
3184,2022-04-23 18:30:00+00:00,0.42
3185,2022-04-23 18:32:00+00:00,0.42
3186,2022-04-23 18:34:00+00:00,0.42
3187,2022-04-23 18:36:00+00:00,0.43
3188,2022-04-23 18:37:00+00:00,0.43
3189,2022-04-23 18:38:00+00:00,0.43
3190,2022-04-23 18:39:00+00:00,0.44
3191,2022-04-23 18:40:00+00:00,0.44
3192,2022-04-23 18:41:00+00:00,0.44
3193,2022-04-23 18:42:00+00:00,0.44
3194,2022-04-23 18:44:00+00:00,0.45
3195,2022-04-23 18:46:00+00:00,0.45
3196,2022-04-23 18:48:00+00:00,0.45
3197,2022-04-23 18:50:00+00:00,0.45
3198,2022-04-23 18:51:00+00:00,0.45
3199,2022-04-23 18:52:00+00:00,0.46
3200,2022-04-23 18:53:00+00:00,0.46
3201,2022-04-23 18:54:00+00:00,0.46
3202,2022-04-23 18:56:00+00:00,0.46
3203,2022-04-23 18:57:00+00:00,0.47
3204,2022-04-23 18:58:00+00:00,0.47
3205,2022-04-23 19:00:00+00:00,0.48
3206,2022-04-23 19:02:00+00:00,0.49
3207,2022-04-23 19:03:00+00:00,0.49
3208,2022-04-23 19:04:00+00:00,0.49
3209,2022-04-23 19:06:00+00:00,0.5
3210,2022-04-23 19:08:00+00:00,0.5
3211,2022-04-23 19:09:00+00:00,0.51
3212,2022-04-23 19:10:00+00:00,0.51
3213,2022-04-23 19:11:00+00:00,0.51
3214,2022-04-23 19:12:00+00:00,0.51
3215,2022-04-23 19:13:00+00:00,0.51
3216,2022-04-23 19:14:00+00:00,0.51
3217,2022-04-23 19:16:00+00:00,0.51
3218,2022-04-23 19:17:00+00:00,0.51
3219,2022-04-23 19:18:00+00:00,0.51
3220,2022-04-23 19:20:00+00:00,0.52
3221,2022-04-23 19:21:00+00:00,0.53
3222,2022-04-23 19:22:00+00:00,0.53
3223,2022-04-23 19:24:00+00:00,0.54
3224,2022-04-23 19:26:00+00:00,0.54
3225,2022-04-23 19:28:00+00:00,0.54
3226,2022-04-23 19:32:00+00:00,0.55
3227,2022-04-23 19:33:00+00:00,0.55
3228,2022-04-23 19:35:00+00:00,0.55
3229,2022-04-23 19:36:00+00:00,0.55
3230,2022-04-23 19:37:00+00:00,0.56
3231,2022-04-23 19:38:00+00:00,0.56
3232,2022-04-23 19:40:00+00:00,0.57
3233,2022-04-23 19:41:00+00:00,0.58
3234,2022-04-23 19:42:00+00:00,0.58
3235,2022-04-23 19:44:00+00:00,0.58
3236,2022-04-23 19:45:00+00:00,0.59
3237,2022-04-23 19:46:00+00:00,0.59
3238,2022-04-23 19:48:00+00:00,0.59
3239,2022-04-23 19:50:00+00:00,0.6
3240,2022-04-23 19:52:00+00:00,0.6
3241,2022-04-23 19:54:00+00:00,0.6
3242,2022-04-23 19:56:00+00:00,0.6
3243,2022-04-23 19:57:00+00:00,0.61
3244,2022-04-23 19:58:00+00:00,0.61
3245,2022-04-23 20:00:00+00:00,0.62
3246,2022-04-23 20:02:00+00:00,0.62
3247,2022-04-23 20:04:00+00:00,0.62
3248,2022-04-23 20:06:00+00:00,0.62
3249,2022-04-23 20:07:00+00:00,0.63
3250,2022-04-23 20:08:00+00:00,0.63
3251,2022-04-23 20:10:00+00:00,0.64
3252,2022-04-23 20:11:00+00:00,0.64
3253,2022-04-23 20:13:00+00:00,0.65
3254,2022-04-23 20:14:00+00:00,0.65
3255,2022-04-23 20:20:00+00:00,0.66
3256,2022-04-23 20:21:00+00:00,0.66
3257,2022-04-23 20:22:00+00:00,0.66
3258,2022-04-23 20:23:00+00:00,0.66
3259,2022-04-23 20:24:00+00:00,0.66
3260,2022-04-23 20:26:00+00:00,0.66
3261,2022-04-23 20:27:00+00:00,0.66
3262,2022-04-23 20:28:00+00:00,0.66
3263,2022-04-23 20:29:00+00:00,0.67
3264,2022-04-23 20:30:00+00:00,0.67
3265,2022-04-23 20:31:00+00:00,0.67
3266,2022-04-23 20:32:00+00:00,0.68
3267,2022-04-23 20:33:00+00:00,0.68
3268,2022-04-23 20:34:00+00:00,0.68
3269,2022-04-23 20:35:00+00:00,0.69
3270,2022-04-23 20:36:00+00:00,0.69
3271,2022-04-23 20:38:00+00:00,0.69
3272,2022-04-23 20:40:00+00:00,0.7
3273,2022-04-23 20:42:00+00:00,0.7
3274,2022-04-23 20:44:00+00:00,0.7
3275,2022-04-23 20:46:00+00:00,0.7
3276,2022-04-23 20:48:00+00:00,0.71
3277,2022-04-23 20:49:00+00:00,0.71
3278,2022-04-23 20:50:00+00:00,0.71
3279,2022-04-23 20:52:00+00:00,0.72
3280,2022-04-23 20:54:00+00:00,0.72
3281,2022-04-23 20:56:00+00:00,0.73
3282,2022-04-23 20:58:00+00:00,0.74
3283,2022-04-23 21:00:00+00:00,0.74
3284,2022-04-23 21:01:00+00:00,0.74
3285,2022-04-23 21:02:00+00:00,0.74
3286,2022-04-23 21:03:00+00:00,0.74
3287,2022-04-23 21:04:00+00:00,0.74
3288,2022-04-23 21:06:00+00:00,0.74
3289,2022-04-23 21:08:00+00:00,0.75
3290,2022-04-23 21:09:00+00:00,0.75
3291,2022-04-23 21:10:00+00:00,0.75
3292,2022-04-23 21:11:00+00:00,0.76
3293,2022-04-23 21:12:00+00:00,0.76
3294,2022-04-23 21:13:00+00:00,0.76
3295,2022-04-23 21:14:00+00:00,0.77
3296,2022-04-23 21:16:00+00:00,0.77
3297,2022-04-23 21:18:00+00:00,0.77
3298,2022-04-23 21:19:00+00:00,0.77
3299,2022-04-23 21:20:00+00:00,0.77
3300,2022-04-23 21:22:00+00:00,0.77
3301,2022-04-23 21:23:00+00:00,0.77
3302,2022-04-23 21:24:00+00:00,0.77
3303,2022-04-23 21:25:00+00:00,0.77
3304,2022-04-23 21:26:00+00:00,0.78
3305,2022-04-23 21:28:00+00:00,0.78
3306,2022-04-23 21:29:00+00:00,0.78
3307,2022-04-23 21:30:00+00:00,0.78
3308,2022-04-23 21:31:00+00:00,0.79
3309,2022-04-23 21:32:00+00:00,0.79
3310,2022-04-23 21:33:00+00:00,0.79
3311,2022-04-23 21:34:00+00:00,0.79
3312,2022-04-23 21:35:00+00:00,0.8
3313,2022-04-23 21:36:00+00:00,0.8
3314,2022-04-23 21:37:00+00:00,0.8
3315,2022-04-23 21:38:00+00:00,0.8
3316,2022-04-23 21:39:00+00:00,0.8
3317,2022-04-23 21:40:00+00:00,0.81
3318,2022-04-23 21:41:00+00:00,0.81
3319,2022-04-23 21:42:00+00:00,0.81
3320,2022-04-23 21:44:00+00:00,0.82
3321,2022-04-23 21:46:00+00:00,0.82
3322,2022-04-23 21:48:00+00:00,0.82
3323,2022-04-23 21:49:00+00:00,0.82
3324,2022-04-23 21:50:00+00:00,0.82
3325,2022-04-23 21:52:00+00:00,0.82
3326,2022-04-23 21:53:00+00:00,0.82
3327,2022-04-23 21:54:00+00:00,0.82
3328,2022-04-23 21:56:00+00:00,0.83
3329,2022-04-23 21:58:00+00:00,0.83
3330,2022-04-23 22:00:00+00:00,0.84
3331,2022-04-23 22:02:00+00:00,0.85
3332,2022-04-23 22:04:00+00:00,0.85
3333,2022-04-23 22:06:00+00:00,0.86
3334,2022-04-23 22:07:00+00:00,0.86
3335,2022-04-23 22:08:00+00:00,0.86
3336,2022-04-23 22:10:00+00:00,0.86
3337,2022-04-23 22:11:00+00:00,0.87
3338,2022-04-23 22:12:00+00:00,0.87
3339,2022-04-23 22:13:00+00:00,0.87
3340,2022-04-23 22:14:00+00:00,0.87
3341,2022-04-23 22:16:00+00:00,0.86
3342,2022-04-23 22:17:00+00:00,0.86
3343,2022-04-23 22:18:00+00:00,0.86
3344,2022-04-23 22:20:00+00:00,0.87
3345,2022-04-23 22:21:00+00:00,0.87
3346,2022-04-23 22:22:00+00:00,0.87
3347,2022-04-23 22:23:00+00:00,0.87
3348,2022-04-23 22:24:00+00:00,0.88
3349,2022-04-23 22:25:00+00:00,0.88
3350,2022-04-23 22:26:00+00:00,0.88
3351,2022-04-23 22:27:00+00:00,0.88
3352,2022-04-23 22:28:00+00:00,0.89
3353,2022-04-23 22:29:00+00:00,0.89
3354,2022-04-23 22:30:00+00:00,0.9
3355,2022-04-23 22:32:00+00:00,0.9
3356,2022-04-23 22:33:00+00:00,0.9
3357,2022-04-23 22:34:00+00:00,0.9
3358,2022-04-23 22:35:00+00:00,0.9
3359,2022-04-23 22:36:00+00:00,0.9
3360,2022-04-23 22:38:00+00:00,0.9
3361,2022-04-23 22:39:00+00:00,0.9
3362,2022-04-23 22:40:00+00:00,0.9
3363,2022-04-23 22:42:00+00:00,0.91
3364,2022-04-23 22:44:00+00:00,0.91
3365,2022-04-23 22:46:00+00:00,0.92
3366,2022-04-23 22:48:00+00:00,0.92
3367,2022-04-23 22:49:00+00:00,0.92
3368,2022-04-23 22:50:00+00:00,0.93
3369,2022-04-23 22:51:00+00:00,0.93
3370,2022-04-23 22:54:00+00:00,0.93
3371,2022-04-23 22:55:00+00:00,0.94
3372,2022-04-23 22:56:00+00:00,0.94
3373,2022-04-23 22:57:00+00:00,0.94
3374,2022-04-23 22:58:00+00:00,0.94
3375,2022-04-23 23:00:00+00:00,0.95
3376,2022-04-23 23:01:00+00:00,0.95
3377,2022-04-23 23:02:00+00:00,0.95
3378,2022-04-23 23:04:00+00:00,0.95
3379,2022-04-23 23:05:00+00:00,0.95
3380,2022-04-23 23:06:00+00:00,0.96
3381,2022-04-23 23:08:00+00:00,0.96
3382,2022-04-23 23:10:00+00:00,0.96
3383,2022-04-23 23:11:00+00:00,0.96
3384,2022-04-23 23:12:00+00:00,0.96
3385,2022-04-23 23:14:00+00:00,0.97
3386,2022-04-23 23:15:00+00:00,0.97
3387,2022-04-23 23:16:00+00:00,0.98
3388,2022-04-23 23:17:00+00:00,0.98
3389,2022-04-23 23:18:00+00:00,0.98
3390,2022-04-23 23:20:00+00:00,0.98
3391,2022-04-23 23:21:00+00:00,0.98
3392,2022-04-23 23:22:00+00:00,0.98
3393,2022-04-23 23:24:00+00:00,0.98
3394,2022-04-23 23:25:00+00:00,0.98
3395,2022-04-23 23:26:00+00:00,0.98
3396,2022-04-23 23:28:00+00:00,0.98
3397,2022-04-23 23:29:00+00:00,0.98
3398,2022-04-23 23:30:00+00:00,0.98
3399,2022-04-23 23:32:00+00:00,0.98
3400,2022-04-23 23:34:00+00:00,0.99
3401,2022-04-23 23:35:00+00:00,0.99
3402,2022-04-23 23:36:00+00:00,0.99
3403,2022-04-23 23:38:00+00:00,1.0
3404,2022-04-23 23:40:00+00:00,1.01
3405,2022-04-23 23:42:00+00:00,1.01
3406,2022-04-23 23:43:00+00:00,1.02
3407,2022-04-23 23:44:00+00:00,1.02
3408,2022-04-23 23:45:00+00:00,1.02
3409,2022-04-23 23:46:00+00:00,1.02
3410,2022-04-23 23:47:00+00:00,1.02
3411,2022-04-23 23:48:00+00:00,1.02
3412,2022-04-23 23:49:00+00:00,1.02
3413,2022-04-23 23:50:00+00:00,1.02
3414,2022-04-23 23:51:00+00:00,1.02
3415,2022-04-23 23:52:00+00:00,1.02
3416,2022-04-23 23:54:00+00:00,1.03
3417,2022-04-23 23:56:00+00:00,1.03
3418,2022-04-24 00:01:00+00:00,1.04
3419,2022-04-24 00:02:00+00:00,1.05
3420,2022-04-24 00:03:00+00:00,1.05
3421,2022-04-24 00:04:00+00:00,1.05
3422,2022-04-24 00:09:00+00:00,1.06
3423,2022-04-24 00:10:00+00:00,1.06
3424,2022-04-24 00:12:00+00:00,1.07
3425,2022-04-24 00:14:00+00:00,1.07
3426,2022-04-24 00:16:00+00:00,1.07
3427,2022-04-24 00:20:00+00:00,1.06
3428,2022-04-24 00:21:00+00:00,1.06
3429,2022-04-24 00:26:00+00:00,1.07
3430,2022-04-24 00:27:00+00:00,1.07
3431,2022-04-24 00:30:00+00:00,1.07
3432,2022-04-24 00:32:00+00:00,1.07
3433,2022-04-24 00:36:00+00:00,1.08
3434,2022-04-24 00:37:00+00:00,1.08
3435,2022-04-24 00:39:00+00:00,1.08
3436,2022-04-24 00:41:00+00:00,1.08
3437,2022-04-24 00:42:00+00:00,1.08
3438,2022-04-24 00:46:00+00:00,1.09
3439,2022-04-24 00:50:00+00:00,1.09
3440,2022-04-24 00:51:00+00:00,1.09
3441,2022-04-24 00:56:00+00:00,1.1
3442,2022-04-24 01:00:00+00:00,1.11
3443,2022-04-24 01:02:00+00:00,1.12
3444,2022-04-24 01:03:00+00:00,1.12
3445,2022-04-24 01:06:00+00:00,1.13
3446,2022-04-24 01:07:00+00:00,1.13
3447,2022-04-24 01:12:00+00:00,1.13
3448,2022-04-24 01:19:00+00:00,1.13
3449,2022-04-24 01:21:00+00:00,1.13
3450,2022-04-24 01:23:00+00:00,1.14
3451,2022-04-24 01:24:00+00:00,1.14
3452,2022-04-24 01:25:00+00:00,1.14
3453,2022-04-24 01:26:00+00:00,1.14
3454,2022-04-24 01:27:00+00:00,1.14
3455,2022-04-24 01:29:00+00:00,1.14
3456,2022-04-24 01:32:00+00:00,1.14
3457,2022-04-24 01:34:00+00:00,1.14
3458,2022-04-24 01:36:00+00:00,1.14
3459,2022-04-24 01:38:00+00:00,1.14
3460,2022-04-24 01:40:00+00:00,1.14
3461,2022-04-24 01:41:00+00:00,1.14
3462,2022-04-24 01:44:00+00:00,1.15
3463,2022-04-24 01:46:00+00:00,1.15
3464,2022-04-24 01:48:00+00:00,1.16
3465,2022-04-24 01:49:00+00:00,1.16
3466,2022-04-24 01:50:00+00:00,1.16
3467,2022-04-24 01:51:00+00:00,1.17
3468,2022-04-24 01:52:00+00:00,1.17
3469,2022-04-24 01:54:00+00:00,1.17
3470,2022-04-24 01:55:00+00:00,1.18
3471,2022-04-24 01:57:00+00:00,1.18
3472,2022-04-24 01:58:00+00:00,1.18
3473,2022-04-24 01:59:00+00:00,1.18
3474,2022-04-24 02:00:00+00:00,1.19
3475,2022-04-24 02:02:00+00:00,1.19
3476,2022-04-24 02:04:00+00:00,1.19
3477,2022-04-24 02:08:00+00:00,1.2
3478,2022-04-24 02:10:00+00:00,1.2
3479,2022-04-24 02:12:00+00:00,1.21
3480,2022-04-24 02:14:00+00:00,1.21
3481,2022-04-24 02:16:00+00:00,1.22
3482,2022-04-24 02:18:00+00:00,1.22
3483,2022-04-24 02:20:00+00:00,1.22
3484,2022-04-24 02:22:00+00:00,1.22
3485,2022-04-24 02:23:00+00:00,1.22
3486,2022-04-24 02:24:00+00:00,1.22
3487,2022-04-24 02:25:00+00:00,1.22
3488,2022-04-24 02:26:00+00:00,1.22
3489,2022-04-24 02:27:00+00:00,1.22
3490,2022-04-24 02:28:00+00:00,1.22
3491,2022-04-24 02:30:00+00:00,1.22
3492,2022-04-24 02:31:00+00:00,1.22
3493,2022-04-24 02:32:00+00:00,1.22
3494,2022-04-24 02:34:00+00:00,1.22
3495,2022-04-24 02:35:00+00:00,1.22
3496,2022-04-24 02:36:00+00:00,1.22
3497,2022-04-24 02:37:00+00:00,1.22
3498,2022-04-24 02:38:00+00:00,1.22
3499,2022-04-24 02:39:00+00:00,1.22
3500,2022-04-24 02:40:00+00:00,1.23
3501,2022-04-24 02:42:00+00:00,1.23
3502,2022-04-24 02:44:00+00:00,1.23
3503,2022-04-24 02:45:00+00:00,1.24
3504,2022-04-24 02:46:00+00:00,1.24
3505,2022-04-24 02:48:00+00:00,1.24
3506,2022-04-24 02:49:00+00:00,1.24
3507,2022-04-24 02:51:00+00:00,1.24
3508,2022-04-24 02:52:00+00:00,1.24
3509,2022-04-24 02:54:00+00:00,1.25
3510,2022-04-24 02:55:00+00:00,1.25
3511,2022-04-24 02:57:00+00:00,1.25
3512,2022-04-24 02:58:00+00:00,1.25
3513,2022-04-24 02:59:00+00:00,1.26
3514,2022-04-24 03:00:00+00:00,1.26
3515,2022-04-24 03:01:00+00:00,1.26
3516,2022-04-24 03:04:00+00:00,1.27
3517,2022-04-24 03:05:00+00:00,1.27
3518,2022-04-24 03:06:00+00:00,1.28
3519,2022-04-24 03:08:00+00:00,1.28
3520,2022-04-24 03:10:00+00:00,1.28
3521,2022-04-24 03:11:00+00:00,1.28
3522,2022-04-24 03:12:00+00:00,1.29
3523,2022-04-24 03:13:00+00:00,1.29
3524,2022-04-24 03:14:00+00:00,1.29
3525,2022-04-24 03:16:00+00:00,1.29
3526,2022-04-24 03:17:00+00:00,1.29
3527,2022-04-24 03:18:00+00:00,1.29
3528,2022-04-24 03:20:00+00:00,1.29
3529,2022-04-24 03:22:00+00:00,1.29
3530,2022-04-24 03:23:00+00:00,1.29
3531,2022-04-24 03:24:00+00:00,1.29
3532,2022-04-24 03:26:00+00:00,1.3
3533,2022-04-24 03:27:00+00:00,1.3
3534,2022-04-24 03:28:00+00:00,1.3
3535,2022-04-24 03:29:00+00:00,1.31
3536,2022-04-24 03:30:00+00:00,1.31
3537,2022-04-24 03:32:00+00:00,1.31
